Scan Id	Parent m/z	TIC	RT	MS Level	Parent Scan	Child Scans	Ion Injection Time	Cycle Time	Elapsed Time	Dead Time	Time To Next Scan	Lock Mass Found	Lock Mass Shift	Conversion Parameter I	Conversion Parameter A	Conversion Parameter B	Conversion Parameter C	Conversion Parameter D	Conversion Parameter E	Dissociation Type	Polymer Segment Size	Polymer Offset	Polymer Score	Polymer p-value	Base Peak m/z	Base Peak Intensity	Second Peak m/z	Second Peak Intensity	Source Current (uA)	Vacuum Ion Gauge (E-5 Torr)	Vacuum Convectron Gauge (Torr)	FT Penning Gauge (E-10 Torr)	FT Pirani Gauge 1 (Torr)	Multiplier 1 (V)	Multiplier 2 (V)	FT CE Measure Voltage (V)	FT Analyzer Temp (C)
125	484.75	3073183.8	0.44921742	2	121	0	50	0	0	0.101268	0.101268	0	0	0	0	67818158.4669	31643859.258	0	0	hcd	31	0	0	1	335.807624365	152951.234375	415.728117501	105416.367188	0	0	0	0	0	0	0	0	0
126		91758656	0.45090522	1		0	2.458	0.3252918	0	0.3252918	0.3252918	0	0	0	0	67817956.2776	31643670.5762	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
127		96607256	0.45632675	1		1	1.628	0.4274412	0	0.4274412	0.2866902	0	0	0	0	67818023.2841	31643733.1065	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
128	533.19	1445517.9	0.46110492	2	127	0	50	0	0	0.140751	0.140751	0	0	0	0	67818169.3557	31643869.4199	0	0	hcd	30	0	0	1	239.095993011	107900.828125	336.807951662	78150.34375	0	0	0	0	0	0	0	0	0
129		90763704	0.46345077	1		0	2.087	0.3342888	0	0.3342888	0.3342888	0	0	0	0	67817990.9687	31643702.9495	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
130		85812832	0.46902225	1		0	1.88	0.2675214	0	0.2675214	0.2675214	0	0	0	0	67818018.5963	31643728.7309	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
131		91334680	0.47348094	1		0	1.881	0.2675376	0	0.2675376	0.2675376	0	0	0	0	67818008.0472	31643718.8863	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
132		96165528	0.4779399	1		1	1.838	0.3824292	0	0.3824292	0.2866812	0	0	0	0	67818004.9551	31643716.0021	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
133	448.79	3193288.5	0.48271792	2	132	0	50	0	0	0.095748	0.095748	0	0	0	0	67818160.3724	31643861.0366	0	0	hcd	76	28	31	1.04036232194e-007	335.807428107	165594.40625	361.02751787	116795.132813	0	0	0	0	0	0	0	0	0
134		85824464	0.48431372	1		0	1.811	0.3236688	0	0.3236688	0.3236688	0	0	0	0	67818023.2501	31643733.074	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
135		100258360	0.4897082	1		0	2.172	0.267528	0	0.267528	0.267528	0	0	0	0	67817965.383	31643679.0736	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
136		87909664	0.494167	1		1	1.815	0.3635454	0	0.3635454	0.2866632	0	0	0	0	67818021.5354	31643731.4733	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
137	515.72	1425569	0.49894472	2	136	0	50	0	0	0.0768822	0.0768822	0	0	0	0	67818169.4663	31643869.5232	0	0	hcd	31	0	0	1	336.808152774	109168.953125	121.967172447	48274.75	0	0	0	0	0	0	0	0	0
138		88387976	0.50022609	1		0	2.159	0.3234156	0	0.3234156	0.3234156	0	0	0	0	67817990.0632	31643702.1039	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
139		92531024	0.50561635	1		1	1.859	0.4273122	0	0.4273122	0.2866662	0	0	0	0	67818007.4911	31643718.3681	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
140	526.72	1503717.1	0.51039412	2	139	0	50	0	0	0.140646	0.140646	0	0	0	0	67818169.1506	31643869.2276	0	0	hcd	30	0	0	1	335.807596764	135508.828125	121.967304776	51094.6992188	0	0	0	0	0	0	0	0	0
141		86455136	0.51273822	1		0	2.019	0.3237768	0	0.3237768	0.3237768	0	0	0	0	67818008.9674	31643719.7454	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
142		96383968	0.5181345	1		0	2.172	0.2675412	0	0.2675412	0.2675412	0	0	0	0	67817976.8596	31643689.7836	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
143		89708368	0.52259352	1		2	1.747	0.5308158	0	0.5308158	0.2866566	0	0	0	0	67818030.0168	31643739.3891	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
144	398.84	3131369.8	0.52737113	2	143	0	50	0	0	0.142263	0.142263	0	0	0	0	67818160.7011	31643861.3427	0	0	hcd	30	0	0	1	335.807732517	125441.0625	399.861612982	65735.015625	0	0	0	0	0	0	0	0	0
145	490.72	1489447.9	0.52974218	2	143	0	50	0	0	0.1018962	0.1018962	0	0	0	0	67818169.427	31643869.4854	0	0	hcd	30	0	0	1	266.958715163	97310.1640625	336.808934169	77515.2578125	0	0	0	0	0	0	0	0	0
146		90632232	0.53144045	1		0	2.855	0.3264174	0	0.3264174	0.3264174	0	0	0	0	67817934.0452	31643649.8292	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
147		89234912	0.53688074	1		2	1.749	0.5306916	0	0.5306916	0.2865384	0	0	0	0	67818028.5183	31643737.9903	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
148	841.13	196018.83	0.54165638	2	147	0	50	0	0	0.1422642	0.1422642	0	0	0	0	67818172.9562	31643872.7796	0	0	hcd	31	0	0	1	336.808643139	24384.4257813	381.803922381	17706.6816406	0	0	0	0	0	0	0	0	0
149	529.23	1534451.1	0.54402745	2	147	0	50	0	0	0.101889	0.101889	0	0	0	0	67818168.8266	31643868.9259	0	0	hcd	30	0	0	1	335.807871998	88304.8359375	121.967102262	44636.453125	0	0	0	0	0	0	0	0	0
150		85642712	0.5457256	1		0	2.84	0.326538	0	0.326538	0.326538	0	0	0	0	67817947.2693	31643662.169	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
151		91956976	0.5511679	1		0	1.775	0.2675442	0	0.2675442	0.2675442	0	0	0	0	67818020.245	31643730.2698	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
152		89482608	0.55562697	1		1	2.202	0.428169	0	0.428169	0.2866596	0	0	0	0	67817991.9575	31643703.8723	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
153	397.79	3613495.8	0.56040463	2	152	0	50	0	0	0.1415094	0.1415094	0	0	0	0	67818157.9263	31643858.7537	0	0	hcd	31	0	0	1	335.807444249	150097.3125	256.887150001	87558.8515625	0	0	0	0	0	0	0	0	0
154		99737456	0.56276312	1		0	1.948	0.3239232	0	0.3239232	0.3239232	0	0	0	0	67817990.9803	31643702.9604	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
155		98148656	0.56816184	1		0	2.041	0.2674098	0	0.2674098	0.2674098	0	0	0	0	67817986.3991	31643698.6856	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
156		88815224	0.57261867	1		2	1.942	0.5605662	0	0.5605662	0.2866776	0	0	0	0	67818013.6194	31643724.0871	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
157	400.8	2771942.8	0.57739663	2	156	0	50	0	0	0.1718754	0.1718754	0	0	0	0	67818162.6151	31643863.1286	0	0	hcd	30	0	0	1	281.887266667	96347.3984375	336.806958595	72967.9609375	0	0	0	0	0	0	0	0	0
158	391.29	3562887.2	0.58026122	2	156	0	50	0	0	0.1020132	0.1020132	0	0	0	0	67818158.5122	31643859.2997	0	0	hcd	30	0	0	1	149.024879705	300611.40625	281.880304927	104863.953125	0	0	0	0	0	0	0	0	0
159		83764648	0.58196144	1		0	3.305	0.3250458	0	0.3250458	0.3250458	0	0	0	0	67817920.6318	31643637.311	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
160		87036520	0.58737887	1		0	1.807	0.267534	0	0.267534	0.267534	0	0	0	0	67818025.8115	31643735.4652	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
161		84304208	0.59183777	1		0	2.151	0.267402	0	0.267402	0.267402	0	0	0	0	67818005.9475	31643716.9271	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
162		88268280	0.59629447	1		0	2.252	0.267543	0	0.267543	0.267543	0	0	0	0	67817990.1269	31643702.1647	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
163		94775320	0.60075352	1		0	1.987	0.2675238	0	0.2675238	0.2675238	0	0	0	0	67817999.9612	31643711.3415	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
164		89002456	0.60521225	1		3	1.9	0.6354624	0	0.6354624	0.2866782	0	0	0	0	67818016.112	31643726.4135	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
165	487.78	1581969.5	0.60999022	2	164	0	50	0	0	0.164514	0.164514	0	0	0	0	67818168.8304	31643868.9294	0	0	hcd	30	0	0	1	336.802263804	80411.4765625	121.96714638	60061.5664063	0	0	0	0	0	0	0	0	0
166	426.8	2918218	0.61273212	2	164	0	50	0	0	0.0826416	0.0826416	0	0	0	0	67818161.8955	31643862.4569	0	0	hcd	30	0	0	1	336.80803463	278735.71875	308.812592258	96883.875	0	0	0	0	0	0	0	0	0
167	511.74	2301842.8	0.61410948	2	164	0	50	0	0	0.1016286	0.1016286	0	0	0	0	67818165.1698	31643865.5128	0	0	hcd	30	0	0	1	336.808050923	160139.40625	484.735434048	74696.1796875	0	0	0	0	0	0	0	0	0
168		83617296	0.61580329	1		0	2.822	0.3258036	0	0.3258036	0.3258036	0	0	0	0	67817956.0626	31643670.3748	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
169		80409344	0.62123335	1		1	1.847	0.4014162	0	0.4014162	0.286674	0	0	0	0	67818036.0846	31643745.0517	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
170	550.22	1619354.6	0.62601125	2	169	0	50	0	0	0.1147422	0.1147422	0	0	0	0	67818168.4148	31643868.5411	0	0	hcd	30	0	0	1	239.096114588	172503.609375	336.808522842	104380.28125	0	0	0	0	0	0	0	0	0
171		81855120	0.62792362	1		0	2.352	0.3231672	0	0.3231672	0.3231672	0	0	0	0	67817995.7057	31643707.3691	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
172		85220744	0.63330974	1		0	2.142	0.2675358	0	0.2675358	0.2675358	0	0	0	0	67818004.1915	31643715.2888	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
173		88528376	0.63776867	1		1	2.114	0.427545	0	0.427545	0.2865546	0	0	0	0	67818003.9147	31643715.0308	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
174	399.81	3218074.8	0.64254458	2	173	0	50	0	0	0.1409904	0.1409904	0	0	0	0	67818160.2795	31643860.9494	0	0	hcd	32	0	0	1	335.807547348	132505.171875	281.886749292	87497.8046875	0	0	0	0	0	0	0	0	0
175		92784512	0.64489442	1		0	1.944	0.3134172	0	0.3134172	0.3134172	0	0	0	0	67818004.745	31643715.8052	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
176		94181400	0.65011804	1		0	2.242	0.26754	0	0.26754	0.26754	0	0	0	0	67817979.3581	31643692.1148	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
177		98084600	0.65457704	1		0	2.015	0.267531	0	0.267531	0.267531	0	0	0	0	67817992.9041	31643704.7559	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
178		93116800	0.65903589	1		1	1.87	0.375291	0	0.375291	0.2887908	0	0	0	0	67818015.557	31643725.8952	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
179	434.83	2055583	0.66384907	2	178	0	50	0	0	0.0865002	0.0865002	0	0	0	0	67818166.487	31643866.7421	0	0	hcd	32	0	0	1	335.807474792	123669.25	121.967432008	64191.0664063	0	0	0	0	0	0	0	0	0
180		94083520	0.66529074	1		0	2.042	0.3239256	0	0.3239256	0.3239256	0	0	0	0	67817995.391	31643707.0757	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
181		92715600	0.6706895	1		2	2.186	0.5521842	0	0.5521842	0.286563	0	0	0	0	67817988.8996	31643701.019	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
182	389.8	4616284	0.67546555	2	181	0	50	0	0	0.0832392	0.0832392	0	0	0	0	67818152.9034	31643854.0667	0	0	hcd	30	0	0	1	149.024812987	322201.65625	281.875969396	122403.4375	0	0	0	0	0	0	0	0	0
183	464.73	2988438.2	0.67685287	2	181	0	50	0	0	0.182382	0.182382	0	0	0	0	67818161.6746	31643862.2522	0	0	hcd	30	0	0	1	360.033847488	216187.171875	336.807282784	127843.59375	0	0	0	0	0	0	0	0	0
184		88390040	0.67989257	1		0	2.843	0.3257952	0	0.3257952	0.3257952	0	0	0	0	67817944.5304	31643659.6128	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
185		95750144	0.68532249	1		3	1.847	0.6193248	0	0.6193248	0.2866794	0	0	0	0	67818012.2348	31643722.7953	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
186	431.34	2601299	0.69010048	2	185	0	50	0	0	0.1486224	0.1486224	0	0	0	0	67818163.6832	31643864.1256	0	0	hcd	79	32	30	8.6646116655e-008	411.849838696	201680.5	98.9849834618	65293.3710938	0	0	0	0	0	0	0	0	0
187	557.1	1117731.8	0.69257752	2	185	0	50	0	0	0.0822666	0.0822666	0	0	0	0	67818168.1843	31643868.3259	0	0	hcd	30	0	0	1	336.802768441	89657.0625	318.793519692	30198.953125	0	0	0	0	0	0	0	0	0
188	603.71	645149.38	0.69394863	2	185	0	50	0	0	0.1017564	0.1017564	0	0	0	0	67818172.7973	31643872.631	0	0	hcd	30	0	0	1	336.802493231	74303.65625	121.967052915	33315.5	0	0	0	0	0	0	0	0	0
189		88397304	0.69564457	1		0	2.781	0.3257928	0	0.3257928	0.3257928	0	0	0	0	67817947.8327	31643662.6951	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
190		104954960	0.70107445	1		2	1.904	0.4699362	0	0.4699362	0.2866902	0	0	0	0	67817990.3087	31643702.3334	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
191	419.32	2032536.6	0.70585262	2	190	0	50	0	0	0.081894	0.081894	0	0	0	0	67818166.6067	31643866.8535	0	0	hcd	54	22	33	6.5872e-010	282.885350307	71141.2734375	121.967286681	64990.1367188	0	0	0	0	0	0	0	0	0
192	453.73	3118408.2	0.70721752	2	190	0	50	0	0	0.101352	0.101352	0	0	0	0	67818160.8528	31643861.484	0	0	hcd	31	0	0	1	335.80780047	238654.21875	121.967285039	75752.3828125	0	0	0	0	0	0	0	0	0
193		90466168	0.70890672	1		0	2.596	0.3260472	0	0.3260472	0.3260472	0	0	0	0	67817957.4486	31643671.6684	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
194		86830776	0.71434084	1		0	1.918	0.267534	0	0.267534	0.267534	0	0	0	0	67818020.183	31643730.2126	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
195		83700832	0.71879974	1		0	2.271	0.2675346	0	0.2675346	0.2675346	0	0	0	0	67817997.7723	31643709.2985	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
196		86210248	0.72325865	1		0	2.239	0.267534	0	0.267534	0.267534	0	0	0	0	67817997.335	31643708.8901	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
197		91973968	0.72771755	1		0	2.195	0.2675262	0	0.2675262	0.2675262	0	0	0	0	67817986.8707	31643699.125	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
198		98794800	0.73217632	1		1	2.042	0.3731778	0	0.3731778	0.286548	0	0	0	0	67817988.9571	31643701.0725	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
199	400.86	2829173.2	0.73695212	2	198	0	50	0	0	0.0866298	0.0866298	0	0	0	0	67818162.2545	31643862.7921	0	0	hcd	30	0	0	1	281.886797161	92056.828125	336.806560881	77434.3984375	0	0	0	0	0	0	0	0	0
200		98077320	0.73839595	1		0	1.907	0.3252954	0	0.3252954	0.3252954	0	0	0	0	67818000.3724	31643711.7249	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
201		104260140	0.74381754	1		2	1.955	0.531564	0	0.531564	0.2866554	0	0	0	0	67817985.9747	31643698.2883	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
202	366.8	4104935.2	0.74859513	2	201	0	50	0	0	0.143394	0.143394	0	0	0	0	67818155.0176	31643856.0394	0	0	hcd	30	0	0	1	338.805221823	123478.25	254.891514998	103738.929688	0	0	0	0	0	0	0	0	0
203	414.78	2547878.2	0.75098503	2	201	0	50	0	0	0.1015146	0.1015146	0	0	0	0	67818163.8141	31643864.2472	0	0	hcd	32	0	0	1	91.0553306134	132179.421875	413.790654227	79848.6171875	0	0	0	0	0	0	0	0	0
204		106409420	0.75267694	1		0	2.31	0.320913	0	0.320913	0.320913	0	0	0	0	67817949.0346	31643663.8156	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
205		105424250	0.75802549	1		0	1.759	0.267531	0	0.267531	0.267531	0	0	0	0	67818003.9157	31643715.0307	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206		101424680	0.76248434	1		1	1.982	0.3700536	0	0.3700536	0.2865384	0	0	0	0	67817994.1733	31643705.9395	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207	404.82	2457745.8	0.76725998	2	206	0	50	0	0	0.0835152	0.0835152	0	0	0	0	67818164.5301	31643864.9156	0	0	hcd	30	0	0	1	336.807876679	158901.640625	121.967212801	64471.015625	0	0	0	0	0	0	0	0	0
208		86122872	0.7686519	1		0	2.046	0.3239124	0	0.3239124	0.3239124	0	0	0	0	67818013.4506	31643723.9295	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
209		91717696	0.77405044	1		0	2.345	0.2675316	0	0.2675316	0.2675316	0	0	0	0	67817979.1452	31643691.9155	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
210		87488848	0.7785093	1		2	2.142	0.469317	0	0.469317	0.286677	0	0	0	0	67818007.5172	31643718.3919	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211	387.15	5996250	0.78328725	2	210	0	50	0	0	0.0811278	0.0811278	0	0	0	0	67818143.7482	31643845.5222	0	0	hcd	30	0	0	1	111.118043912	259360.984375	315.817782838	253236.21875	0	0	0	0	0	0	0	0	0
212	396.85	3468529.5	0.78463938	2	210	0	50	0	0	0.1015122	0.1015122	0	0	0	0	67818158.6421	31643859.4213	0	0	hcd	31	0	0	1	335.807291396	110079.695313	255.889907845	101915.21875	0	0	0	0	0	0	0	0	0
213		89477408	0.78633125	1		2	2.801	0.5434362	0	0.5434362	0.286692	0	0	0	0	67817949.7847	31643664.5177	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
214	411.85	3143487.2	0.79110945	2	213	0	50	0	0	0.155112	0.155112	0	0	0	0	67818160.5461	31643861.1993	0	0	hcd	32	0	0	1	91.0554030143	242586.359375	411.84941228	178859.75	0	0	0	0	0	0	0	0	0
215	392.83	3763125	0.79369465	2	213	0	50	0	0	0.1016322	0.1016322	0	0	0	0	67818157.2469	31643858.1185	0	0	hcd	30	0	0	1	149.024884219	226742.828125	266.913049338	104024.023438	0	0	0	0	0	0	0	0	0
216		87274456	0.79538852	1		0	2.671	0.326169	0	0.326169	0.326169	0	0	0	0	67817961.0208	31643675.0021	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
217		92823192	0.80082467	1		2	2.042	0.474441	0	0.474441	0.2866638	0	0	0	0	67818002.3267	31643713.5485	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
218	431.78	2584032.8	0.8056024	2	217	0	50	0	0	0.085893	0.085893	0	0	0	0	67818163.8679	31643864.2984	0	0	hcd	33	0	0	1	411.850214075	101047.171875	335.807241216	70804.828125	0	0	0	0	0	0	0	0	0
219	585.74	763581.12	0.80703395	2	217	0	50	0	0	0.1018842	0.1018842	0	0	0	0	67818172.5265	31643872.3781	0	0	hcd	30	0	0	1	336.801928025	70004.9296875	121.967490965	28149.3867188	0	0	0	0	0	0	0	0	0
220		80748216	0.80873202	1		0	2.778	0.3261672	0	0.3261672	0.3261672	0	0	0	0	67817970.0313	31643683.4097	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
221		84474528	0.81416814	1		2	2.198	0.469179	0	0.469179	0.2866608	0	0	0	0	67818006.6889	31643717.6201	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
222	612.19	2941728.2	0.81894582	2	221	0	50	0	0	0.0807648	0.0807648	0	0	0	0	67818162.0107	31643862.5651	0	0	hcd	72	44	41	8.322686e-012	355.070196224	352854.03125	239.096188351	196595.296875	0	0	0	0	0	0	0	0	0
223	404.79	2500475.5	0.8202919	2	221	0	50	0	0	0.1017534	0.1017534	0	0	0	0	67818164.1088	31643864.5235	0	0	hcd	30	0	0	1	335.807013676	147850.65625	121.967234005	65436.7851563	0	0	0	0	0	0	0	0	0
224		89849616	0.82198779	1		0	2.851	0.3256638	0	0.3256638	0.3256638	0	0	0	0	67817941.7111	31643656.982	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
225		90217984	0.82741552	1		0	1.9	0.2675358	0	0.2675358	0.2675358	0	0	0	0	67818018.7245	31643728.8507	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
226		79157336	0.83187445	1		0	2.211	0.2674062	0	0.2674062	0.2674062	0	0	0	0	67818015.4097	31643725.7576	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
227		87006000	0.83633122	1		0	2.504	0.2675358	0	0.2675358	0.2675358	0	0	0	0	67817976.7966	31643689.7236	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
228		92465216	0.84079015	1		0	2.171	0.267534	0	0.267534	0.267534	0	0	0	0	67817990.9786	31643702.9596	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
229		81169416	0.84524905	1		0	2.116	0.2675412	0	0.2675412	0.2675412	0	0	0	0	67818017.9989	31643728.174	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
230		86269080	0.84970807	1		0	2.598	0.2675352	0	0.2675352	0.2675352	0	0	0	0	67817974.7676	31643687.8302	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
231		93554512	0.85416699	1		0	2.153	0.2675268	0	0.2675268	0.2675268	0	0	0	0	67817993.2887	31643705.1136	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
232		91407560	0.85862577	1		2	2.115	0.5301972	0	0.5301972	0.2866596	0	0	0	0	67818001.4632	31643712.7425	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
233	417.82	2154374.2	0.86340343	2	232	0	50	0	0	0.142134	0.142134	0	0	0	0	67818165.8091	31643866.1104	0	0	hcd	32	0	0	1	121.96722889	66024.203125	281.887609242	60007.6679688	0	0	0	0	0	0	0	0	0
234	541.77	1263599.9	0.86577233	2	232	0	50	0	0	0.1014036	0.1014036	0	0	0	0	67818167.4312	31643867.6235	0	0	hcd	30	0	0	1	336.802534897	85873.40625	541.118252178	39979.8554688	0	0	0	0	0	0	0	0	0
235		87282672	0.86746239	1		0	2.812	0.3257856	0	0.3257856	0.3257856	0	0	0	0	67817954.0323	31643668.4808	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
236		86529816	0.87289215	1		1	2.055	0.3608004	0	0.3608004	0.2865372	0	0	0	0	67818015.0807	31643725.4503	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
237	589.75	709763.06	0.87766777	2	236	0	50	0	0	0.0742632	0.0742632	0	0	0	0	67818169.6605	31643869.7037	0	0	hcd	31	0	0	1	336.802995498	61034.09375	354.816137062	21810.53125	0	0	0	0	0	0	0	0	0
238		92154240	0.87890549	1		0	2.331	0.3235446	0	0.3235446	0.3235446	0	0	0	0	67817981.8422	31643694.4327	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
239		81582696	0.8842979	1		0	2.081	0.267534	0	0.267534	0.267534	0	0	0	0	67818021.3664	31643731.3167	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
240		84305288	0.8887568	1		0	2.334	0.2675274	0	0.2675274	0.2675274	0	0	0	0	67817997.1844	31643708.7498	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
241		86859224	0.89321559	1		0	2.462	0.267408	0	0.267408	0.267408	0	0	0	0	67817983.5743	31643696.0489	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
242		83829696	0.89767239	1		2	2.294	0.470559	0	0.470559	0.2866776	0	0	0	0	67818002.7895	31643713.981	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
243	407.83	2452011.8	0.90245035	2	242	0	50	0	0	0.0818718	0.0818718	0	0	0	0	67818164.4909	31643864.8795	0	0	hcd	30	0	0	1	335.806384043	79780.4296875	281.887179275	70847.8125	0	0	0	0	0	0	0	0	0
244	484.74	1947117.4	0.90381488	2	242	0	50	0	0	0.1020096	0.1020096	0	0	0	0	67818166.8786	31643867.108	0	0	hcd	30	0	0	1	336.807699093	108534.640625	121.967130237	53194.9726563	0	0	0	0	0	0	0	0	0
245		91833208	0.90551504	1		0	2.808	0.3277998	0	0.3277998	0.3277998	0	0	0	0	67817944.8086	31643659.8731	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
246		100199400	0.91097837	1		1	2.053	0.375039	0	0.375039	0.2866596	0	0	0	0	67817991.8554	31643703.7774	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
247	595.16	2226835.5	0.91575603	2	246	0	50	0	0	0.0883794	0.0883794	0	0	0	0	67818165.2162	31643865.5561	0	0	hcd	74	32	40	3.9582e-012	91.0586791839	191854.03125	355.06999927	164321.71875	0	0	0	0	0	0	0	0	0
248		95908720	0.91722902	1		0	2.21	0.3236778	0	0.3236778	0.3236778	0	0	0	0	67817983.8444	31643696.3009	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
249		96597232	0.92262365	1		3	2.297	0.552441	0	0.552441	0.2865522	0	0	0	0	67817975.3572	31643688.3801	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
